"centralization_degree","bridges_ratio","moran_i_degree","rosval_mean","orientation_entropy","d_value","c2","c5","c10","c11","c13","c14","c15","c16"
0.00421560827559009,-0.00508853642573516,0.00028644581342558,0.00576348093059522,0.000570182794374743,-0.0150758677017115,0.00209314369667506,-0.0767854311359975,-0.0165093128424583,-0.00160804604266909,-0.0286230555677948,-0.0155917710819695,0.0373471247205555,-0.0124833263342415
0.00569761609797156,-0.00398480136755665,-0.000320391084534887,0.00645857189348003,-0.00584030619617652,-0.0258212104622472,0.00250731049177874,-0.0893005253515577,-0.0121248860788304,0.000874743269023178,-0.000628490300220692,-0.00742692663785534,0.0322051737361848,-0.00906835259921531
0.0058865274355236,0.0059104057781738,0.00157650021039911,0.0122950577160519,-0.0146827446595757,-0.0757010032789508,-0.000800571742399731,-0.0486267368383357,3.00534512901891e-05,0.000770438803407596,-0.0503333389614869,0.0400460123242413,0.0243073718376834,-0.0103060258990471
-0.00371121176395491,-0.00506784244304001,0.00174889410674049,-0.000701215491230801,-0.00422446203218374,-0.0241880019496857,-0.00184628431327999,-0.0541643257645565,0.00457544512335205,-0.00326736255667283,0.00957401396101263,0.0064367027731014,0.00658704097058764,-0.0049195425441548
0.00402656454880453,-0.0285169980100873,0.00390512103263715,0.0123175554230528,0.00919880380212662,-0.0641360359644291,-0.0016936356529707,-0.0410080467266042,-0.00814624719734429,-0.0115691628040647,0.0187386540131889,-0.0251316337903338,0.0147924309873705,-0.00657133763835842
0.000650402946370237,0.0155692528763518,-0.000903330835866471,-0.00117893287365874,0.00625522512151717,-0.0506704292850854,-0.00241324286141327,0.0976383185960015,0.0077148409652761,0.00648929518742742,0.0144129175971852,0.00973449703099549,-0.0136989417925079,0.00418764035926558
0.00576555743584612,0.0263851481928867,-0.000731403464833714,0.0260443354151462,-0.0259796731074263,-0.0550269210884524,-0.000687525003404167,-0.0386810957302528,0.0129086554524258,0.0105686840446869,-0.0179211666763224,0.0804148886212008,0.0323549527647278,0.00109068109149409
0.00632913985381805,0.0177731196615357,-0.0040878227239147,0.00588240429639583,-0.0105409731063589,-0.00311993199480534,-0.00296749843547891,-0.024799034300341,0.00177021078517968,0.000382942803259217,0.0212064590547364,0.0346088345174324,0.0173204504890118,0.00236873488402041
0.005586981664184,0.0124975627635456,-0.00174881221103991,0.0113247740792403,0.00654345318478091,0.0789903741446756,-0.00437481591595402,-0.00557949056505457,0.0155256893315171,0.00600432529751742,0.0255550911534724,0.0491517333014588,0.00301210835196051,0.00586618727932786
0.00700098230394454,0.0233801614635348,-0.00208199168644486,0.0177652392258509,-0.000808688900672812,-0.0323126179365354,-0.00038115441247392,-0.0334177916381862,0.0101565580422776,0.00469569149803294,0.0104334055476454,0.0721628670967018,0.0348394888127173,0.000162553160019941
