"centralization_degree","bridges_ratio","moran_i_degree","getis_gi_degree_mean","rosval_mean","orientation_entropy","d_value","c5","c7","c10","c11","c13","c14","c15","c16"
0.281468409357515,0.903156609258837,-0.101267361352403,0.0339648987278553,0.625678209125065,-0.0300431663310452,-1.0750067748651,-1.17008075917901,0.0314206675505647,0.319047568721224,0.234547614844686,0.308878973820767,2.64638549911474,1.37996282117935,0.0297600881407517
0.335845224811337,0.69263413876668,-0.136796121595632,-0.0433477023129864,0.575751512104784,-0.155972325619849,2.17038861390091,-0.406078559776111,0.0759851887264763,0.524157975670669,0.563273896985642,0.449446045245312,2.6237570217819,0.644133809804213,0.892882183728018
0.124059255018325,-0.508757803423341,0.0362619011821967,0.0396155219756977,-0.312568999037446,-0.219625155087114,2.97348049706723,-2.38824041949839,-0.0853185207766648,-0.517250986422787,-0.387782906439038,-0.583556784236394,-1.18217194266165,-0.755331748366039,0.129184528329461
0.161082102819372,-1.44638629594038,0.188170939652041,-0.063247457256079,1.33219732483901,0.256993066729961,-0.0827601943008939,-2.55280687677801,-0.0144971706783146,-0.391221015498002,-0.919804354425629,-0.620977549197104,-0.851505256922847,0.527496053118387,-1.10704811140319
0.210687528653347,-0.261082652730471,-0.0139364899165262,-0.031284216097184,0.221261334832684,0.268866039721745,4.17337378614411,-2.78230478683492,-0.00975051981160008,0.0316812247097491,0.222615893480469,-0.82859674180872,-0.692228453340155,-1.11691110934885,0.272458265265067
-0.639941464451581,-1.89268074190393,0.0584176053791814,-0.0564399646149696,0.48579296919943,0.0776253346112922,4.30365495219134,-2.03727251133128,0.0123977610655157,-0.227391587447966,-0.055813666868529,-0.949451594812022,-1.87448407755667,-0.848110325186289,0.575500331394178
-0.0476706261547177,-1.82572321690423,0.136238278360343,-0.0349473346515615,0.391703368973714,0.0587987051852242,3.4365687981705,-2.08729099737828,0.0132766414019298,-0.0746308382142173,0.200214215371095,-0.476276295452274,-1.33649835651126,-0.793566314667223,0.123298883242175
0.112770671551121,0.548380960172577,-0.0401079532856525,-0.0172816495554308,-0.342883401518618,0.158431799706056,2.75941359146545,3.53153829983299,0.0499194406777846,0.146885804277347,0.063948906935179,0.491398023904422,-0.653577821525197,-0.780997222884633,0.8987195658876
-0.836153889153408,-0.962608678155548,-0.00418817242860761,0.00677806784520245,-0.863641206966519,-0.548471683500645,0.804236398035224,3.51393636695072,0.0463261528388993,0.156852244977668,-0.93525843626016,0.673509167210333,-1.29925244037542,-1.02918240598581,0.798919552053481
0.263351056060265,0.828081206315053,-0.225835316288136,0.0510338625751098,0.089951794813316,-0.835105809013651,-3.80371286152629,-0.463290016700075,-0.0439720857333895,-0.156695137071377,0.0524227978493979,-0.613144299151625,1.32833751983603,1.29887068213308,-0.682626500398467
0.154495475080778,0.624306592437665,-0.0360822436260443,-0.0313101575356273,-0.146991366153112,0.24319387870027,-3.86496890757999,-0.0527908098974411,0.0297492615259565,-0.382060862189739,0.240476081463607,-0.773341945291436,0.260487881856597,0.604084001914284,-0.589989296322173
-0.097500124620388,-0.434885348987807,0.0351038828751952,0.039548023278002,-0.154128240389794,0.0958370973569725,0.8167095385472,-0.381816333163149,-0.00429441569114892,-0.258648858017989,0.0228382961851944,-0.158274857108205,-0.703865408349779,-0.491574618298867,0.228968590592381
0.0745781897495947,-0.199205640913556,-0.0656804898306456,-0.108033013366292,0.671464080582106,0.263628441281314,-1.46062244126933,-0.111550448480762,0.0512437884261483,0.341972402000468,0.351867269458914,0.467536190519178,-0.397337940289727,0.583447266942751,-0.210517130946108
0.245257926927074,-1.1946814101975,0.0790331349501845,0.0214828046718314,0.456414345588956,0.33630190482479,0.231542470437464,0.00542820230149255,-0.0725552520014713,0.202034355547433,0.181735530737836,-0.016228369944181,-0.161141790535026,-0.400773718877185,0.372358184464498
0.136699251856222,-0.7396323489496,0.039548571484012,-0.0215803149066565,0.0660957328969294,0.272400029369986,-0.4027074107596,-1.14853507514025,-0.0375315788913727,0.199396785244576,0.232374909304386,-0.178123076705097,-0.233577260031114,0.515040382940212,-0.267288857617043
0.0627898330708085,0.871077518424382,-0.0684301872840122,0.0467789362034145,-0.136530334568303,-0.556505189480736,-5.60647776732287,3.13802717970767,-0.0243318776840066,0.188340113060213,0.0542709669640907,-0.0367862975048047,1.37064594151472,0.0469336070062149,0.0456395634797335
0.278173427499864,0.680729295367334,-0.051079572945356,0.00277399000605313,0.746008611453961,0.357468551149625,-1.17191474647018,-1.9409688653915,0.0287854265300062,0.229875003525334,0.514685310779991,-1.03678095212715,1.78675139041035,1.33752930470231,-0.878487805862755
0.223932876143401,0.633622700923531,-0.0451127233938935,0.0386187785791132,0.138711313762722,0.248228710006519,-2.99583019578399,-0.786768530359267,-0.0762898218997957,-0.119554224831366,0.137662746665447,-1.05365157542525,1.13716323325694,0.32841175259684,-0.541759337607466
0.260303123722197,0.771381982566111,-0.0372264729878119,0.0425441459539923,0.995610573917846,0.326799701655639,-3.93123023867856,-1.41011780495116,-0.0440974034176395,-0.00447138454730498,0.43978172487714,-1.43797646268289,2.96302396368646,1.57332573242535,-1.03541063528886
0.297074652919565,0.686612327883839,-0.10141372929163,-0.0379445551870186,0.267278395949285,0.229765058727285,-1.36001233513397,4.12839950029013,0.0679326678237399,0.512939899873346,0.549067325061274,-0.0573023381059448,1.11460159349424,0.324263437750114,0.770910541982532
0.0162695124611573,0.704978072259059,-0.163894918729486,-0.0328040518749999,-0.408356859516873,0.00896928462603055,-1.94821934933768,1.7961602220699,0.0385806773859527,-0.103874276688926,0.0717519534048974,0.719138031558917,-0.40811922655043,-0.300061889376239,0.417392820862012
0.18447478150172,1.06343068013073,0.0203806230089397,0.00665147639629302,-0.159703614908364,0.215095012847898,0.80159648801986,1.30416785469039,0.0543827069978801,0.29649985486928,0.0473986163991245,0.210232199000751,1.09542032754151,0.1873624150704,0.604895623793757
-0.290934332846476,0.0592521698177497,0.000252931524676712,-0.0237667910293909,-0.654947762980624,0.105084112183775,-2.67586484819404,4.53128389379844,-0.0255751443302248,-0.102905428311729,-0.45689371384063,0.551742793425578,-0.896401481204177,-0.843162986304911,0.518388911556595
-1.00772365567225,-1.21237093412227,0.0129532426283719,-0.172348812930348,-0.674698289568326,0.0779136984825493,1.14232521058883,2.14351169534139,-0.00626142897566703,0.131502053314247,-0.449663102962081,0.741282103213225,-1.64423096631635,-0.961936738171056,0.693808564392143
-0.30753070020622,0.0522698895711726,-0.00274646974390059,-0.00802795950831282,-0.748305283280004,-0.0116330850942742,-3.33426018025057,2.69449835112246,-0.0870070005521174,-0.532607405993651,-0.967142257405294,0.448092257358209,-0.812608549004025,-0.20843117519069,0.115794725383836
-0.0561190416588821,0.91172853128133,-0.0917309564867643,-0.0316396761574867,-0.00193826029746142,-0.477689819658917,1.66472979223784,5.02100284836139,0.044202002014512,0.481484843325755,0.473144078975797,0.165849106747688,1.14806190123038,-0.195735913106305,0.83584583295341
-0.123720645724201,0.699910228736816,-0.150343267727416,-0.0660478068784322,-0.206420812427712,0.199151591339546,2.74557028453512,5.46045319305258,0.0311298770572273,0.490355703579189,0.414183969936624,0.671626839614858,0.0931230321083587,-0.637554354275117,1.08895573297936
0.264286965513349,0.509774172890993,-0.00800186033100213,0.0837822524515484,0.0483905468776413,0.121105364248055,-1.95830970008934,-1.6410194442698,-0.0346076706889945,0.081473738338679,-0.0318782691494447,-0.385341367663846,0.785588674074879,0.488625694900221,-0.519886976782744
