"degree_sd","centralization_degree","bridges_ratio","assortativity","getis_gi_degree_mean","rosval_mean","orientation_entropy","d_value","c5","c7","c8","c9","c10","c11","c12","c14","c15","c16"
0.0345771715306143,523.337700046243,1147.50229968014,-10.9041810685771,-58.231311554807,884.846163938981,-1302.37469933468,-9872.0978323223,5609.53812586314,226.052197186428,-13.4309407031556,68.875015179184,-94.8400034819088,-2323.75084662044,1254.539244608,-3123.9614143528,13248.0431711434,-2440.96105919627
3.64836759687222,-1613.4354922489,8886.6117727329,-196.282527190353,-105.10854555127,1973.08905267013,-362.39512351639,-9673.46891451458,4417.43631670358,-297.63914093575,19.0115549551299,74.4201433162566,657.442207456623,568.087433181535,2637.44463517699,-8208.64123524066,10661.7567185185,-4752.04843532861
0.619303299089136,-134.876986925061,8457.45852543504,-166.483580167698,-65.3715529150832,1494.96837748952,-291.285645486174,-7699.37461346533,4553.36417458101,-332.198945938223,-7.1275517120634,-13.9623387297919,216.117979298406,-2148.06486456271,2434.4528240403,-6602.09459120256,8543.46380000563,-1277.38084389249
-0.504432783865535,286.997927752617,-2463.41868314704,55.3784887562019,-32.0739365295306,-1388.83859637306,-743.109579859053,-6217.18081412088,-7166.92321688167,-1186.89881245478,48.2408249208432,73.9289768406482,-416.625302096277,-563.003989601935,-848.555920331172,-2571.05900266694,10506.0171090433,-7284.29170932233
0.808742942454332,-2110.014645362,4561.66613740182,-138.704633632014,12.1436811082709,-3632.82280625476,2640.32100612874,-1183.84418501959,-6786.10971845763,-1116.46281712968,139.727785742351,74.8933274258187,-441.238645455269,9357.5624216465,-775.505394368341,-6151.94103204742,12544.7865433067,-6669.56424457692
-0.291482380051273,677.928259303946,-3892.97219151515,97.0520608598767,95.1444021154732,428.14759095041,3995.56378386657,8422.39098484663,683.440964063353,1059.15835206719,-24.9106088327406,-21.8598109254948,442.985574217389,-491.180450717483,921.073558093288,6064.94103291993,-15856.4743838978,5766.59209268952
-0.713333480252633,385.797280815344,-2867.32909337503,61.4530790539726,-58.2371661313729,-604.219328787212,-1154.53924293385,9169.75837185374,243.618294764252,-710.053062301124,39.3443246466387,-43.187024341612,1099.59087480724,-2368.68667255456,1364.33604860117,1111.50331355841,-7241.65739553543,5031.77230141461
0.875311917215394,-247.84488493877,1986.08358120578,-43.8955042703042,73.458735932117,-654.195493816238,-467.270104711322,-1943.33844480659,768.749872490795,98.3635131460797,71.8119553544868,28.0389005128105,740.40880966075,-276.920899669695,596.657409425773,-3163.05636198739,5719.39781038014,-2027.33159450123
0.162065618448366,192.02930054537,902.700673868978,44.8843574916389,-200.795022271602,2782.9564977163,-1267.15998864554,3236.28211187735,127.052106006412,-1227.34559137402,-56.8144383206582,-45.6228421837797,-983.714645696685,-3529.75563203264,-886.137957859983,-1569.07103081538,-7307.11024037543,1735.01638151634
-0.295623047666608,624.575098848051,5601.27431510877,-83.3411034470604,40.028890242139,1907.8395165884,-1606.62086865524,-595.165425911551,-66.19685053012,1744.12504988225,-6.19754186172855,35.2485417366492,-579.877057633593,-1777.49219112319,-118.495248205756,-464.501563716649,5475.9141584796,-3010.4987760307
0.73844444830653,342.598695855988,3352.88837355257,-5.11133396652876,-40.0977754191314,265.672867958188,-1328.11310559525,556.245792275624,2113.14387835497,891.608665565159,-34.4966443723435,-23.1250058795348,-580.284196202144,-2409.81164660025,144.525650960475,-1050.26635111903,-7306.65125247152,2019.1364816142
-2.20301880821481,155.368355485762,-4069.99883366249,82.8416001987966,86.9364665392943,-567.447682408628,2664.71339246828,13051.4052937023,-6440.42181329224,582.086320292088,-39.7316280973707,-59.6294959252232,-540.049142570815,-552.39956349063,613.310814633491,5773.2892061464,-690.764495266816,-401.769448173543
-1.97644351450803,699.544206255447,-3338.9430865827,84.0031101540646,5.24861643757542,3072.00354307181,-1738.94645638463,2259.57086139912,3709.84459312664,-696.484578888368,-79.9553712376704,-40.5087781731864,-670.265173996804,-5264.19212573842,810.921352735163,7617.12697508741,-17558.9809643925,7142.67349834442
-0.702251471003271,581.934812498101,-2925.96563620915,80.389300357458,72.2543490552038,656.086587021951,-1185.52382711827,6665.38789568716,1436.83319824192,1839.43558735017,-42.9720139413258,-21.871221879931,339.311958727641,-1285.63382333619,2204.57035651418,5410.06453184551,-3131.47218472424,4715.08534455504
-1.94453416820397,661.115837012934,-3736.53009843541,87.5208808539063,79.502340602015,4150.2385650769,-1585.11804123817,8331.47690085221,2480.35940924543,1057.9616351863,-54.9318252888679,-31.8455986269817,0.564395180355378,-4433.26886155298,2384.76314528765,13060.7629495055,-19786.6737431966,8556.79070881739
