"degree_sd","centralization_degree","bridges_ratio","assortativity","moran_i_degree","getis_gi_degree_mean","orientation_entropy","d_value","c1","c2","c5","c7","c8","c11","c12","c14","c15","c16"
-1.92026902918838,-2.05790083870577,-10.2332799759255,1.59541557211706,0.710271541004982,-0.413008803441914,-0.00369626632363303,9.05420231088899,0.522170843522135,0.172627133243459,-1.43127605636598,0.410214926216382,0.381408201311394,-0.0523685626699616,-7.98549666922313,-5.83930522230023,7.2690178944611,7.26450657252572
-0.323083694632908,-0.160583032392852,-10.0215387325054,1.35136843478927,1.63705998679747,-0.256487305606731,-0.00268408028585133,6.62939011910569,-0.311210239124688,-0.194919521153931,-1.60494466703321,0.432588296032956,-0.130787222964887,0.17658148612771,-7.42642522363644,-4.36667119599243,6.82587753589484,1.52930133715568
0.266998784597978,0.365656990976974,3.03986639239963,-0.446719553924902,-0.478310526764103,-0.126546781002587,-0.00785989934781575,5.96339320159205,0.388428433505931,0.387326542770976,2.38691330278608,1.59981677330556,0.940085708059288,0.0587887284477114,2.64173024941121,-2.00241166908308,6.17487162605842,10.6592188167857
-0.423157603345386,-2.70385287532862,-5.33937793853694,1.12569082586961,-0.0497431101819542,0.0492268155151947,0.0274700440922296,1.00347131101985,-0.394784215637079,-0.177912281735171,2.17625144420051,1.48930568573034,2.72470040155857,-0.85738895565307,2.40702973101669,-4.2805911774387,8.77718635664956,9.38074551742822
0.150300177525863,0.856903955059938,4.54639104961603,-0.78910611369126,-2.71302154728289,0.374298078076103,0.0410910193261986,-7.63515658508932,0.909336278200321,0.340792746225847,-0.188789737988566,-1.41418969494289,-0.490214320661506,0.0515879220862839,-2.85449894741071,4.25106171015294,-10.6714279840622,-8.16331247785874
0.375261702276865,0.491420377100985,3.34294454525435,-0.498568255679393,-0.436561123725287,-0.23011648475664,-0.0119859688389012,-8.3673564244938,0.362699582841894,0.0713301300522311,-0.0691918251775521,0.946089250573915,0.762913363581113,0.217601711564146,-4.18208112545027,0.748742848050352,-4.78762668450806,-7.10800824064375
-0.465172265456453,-0.320729994665678,-2.51681744698591,0.350606613531661,0.41401222993587,0.289151936459237,-0.00470005606046662,1.48066233458692,0.0677268747078031,-0.0675014678139297,-0.287854407227703,-0.148838491349553,1.3938999408975,0.0193427651014023,-1.89743912589594,-2.32194414189773,3.64437057340082,2.27709291130424
-0.0879524318271905,0.241218479980319,-1.10425240441489,-0.365378676765108,-0.790765721406133,-0.792660828683079,-0.013119456630219,-3.0167041686875,-0.926928692659624,-0.317007795078844,-0.0416960844924299,1.6322299429735,-1.10936869044941,0.321376735285599,2.67446301218688,-1.2276895756597,-4.83262251655746,-2.63725746735974
0.156082820550977,0.797473937238513,-6.45488766501472,0.675296417625359,0.949893843226825,0.157807215679955,-0.0167164564914869,0.705556866295456,-0.541020592458818,-0.232237825751668,0.0576465117672803,-2.31759360773368,-0.120679024999053,0.167228435904634,0.379414257061291,-0.432947028386472,3.05819392975204,4.45449453059468
-0.395634813430275,0.434530205678234,-4.12936904821516,0.0353075536604973,0.467305334309568,-0.159413245948929,-0.0135690100599083,-0.903556763649707,-0.695804748298893,-0.315839939167989,-0.742801470510739,-1.21873507456277,-0.680702405385969,0.212254463078496,-0.575808306653378,-0.797635811983126,-4.59027876987863,-3.57179311924518
