Map,num_nodes,num_edges,avg_degree,degree_median,degree_max,degree_min,degree_mode,degree_skewness,degree_kurtosis,num_degree4,degree4_ratio,is_connected,num_components,vertex_connectivity,edge_connectivity,diameter,radius,global_clustering,avg_local_clustering,local_clustering_median,local_clustering_sd,local_clustering_max,local_clustering_min,num_zero_local_clustering,zero_local_clustering_ratio,num_articulation_points,articulation_points_ratio,num_bridges,bridges_ratio,num_biconnected_components,max_biconnected_component_size,avg_biconnected_component_size,biconnected_component_size_sd,degree_mean,degree_median,degree_sd2,degree_min,degree_max,degree_cv,closeness_mean,closeness_median,closeness_sd,closeness_min,closeness_max,closeness_gini,closeness_cv,betweenness_mean,betweenness_median,betweenness_sd,betweenness_min,betweenness_max,betweenness_gini,betweenness_cv,eigenvector_mean,eigenvector_median,eigenvector_sd,eigenvector_min,eigenvector_max,eigenvector_gini,eigenvector_cv,pagerank_mean,pagerank_median,pagerank_sd,pagerank_min,pagerank_max,pagerank_gini,pagerank_cv,harmonic_mean,harmonic_median,harmonic_sd,harmonic_min,harmonic_max,harmonic_gini,harmonic_cv,subgraph_mean,subgraph_median,subgraph_sd,subgraph_min,subgraph_max,subgraph_gini,subgraph_cv,alpha_mean,alpha_median,alpha_sd,alpha_min,alpha_max,alpha_gini,alpha_cv,katz_mean,katz_median,katz_sd,katz_min,katz_max,katz_gini,katz_cv,global_efficiency,local_efficiency_mean,local_efficiency_median,avg_clustering,density,assortativity,diameter,avg_path_length,algebraic_connectivity,num_nodes,num_edges,degree_mean,degree_median,degree_sd,degree_min,degree_max,degree_gini,degree_entropy,degree_entropy_norm,degree_skewness,degree_kurtosis,centralization_degree,max_kcore,max_kcore_ratio,modularity,num_communities,community_size_mean,community_size_sd,community_size_max,community_size_gini,community_centralization,cyclomatic_number,cycle_ratio,tree_likeness,top1_degree_share,top5_degree_share,top10_degree_share,powerlaw_xmin,powerlaw_alpha,powerlaw_gof,rosval_min,rosval_1st_qu,rosval_median,rosval_mean,rosval_3rd_qu,rosval_max,rosval_ratio_degree2,rosval_ratio_degree3,rosval_ratio_degree4,rosval_ratio_degree5,rosval_ratio_degree6,rosval_ratio_degree7,rosval_ratio_degree8,rosval_ratio_degree9,rosval_ratio_degree11,rosval_ratio_degree13,rosval_ratio_degree10,moran_i_degree,moran_i_degree_p,moran_i_betweenness,moran_i_betweenness_p,moran_i_closeness,moran_i_closeness_p,geary_c_degree,geary_c_degree_p,geary_c_betweenness,geary_c_betweenness_p,local_moran_degree_mean,local_moran_degree_significant_ratio,local_moran_betweenness_mean,local_moran_betweenness_significant_ratio,getis_gi_degree_mean,getis_gi_degree_hotspot_ratio,getis_gi_betweenness_mean,getis_gi_betweenness_hotspot_ratio,area_total,bbox_width,bbox_height,aspect_ratio,num_edges,avg_edge_length,median_edge_length,sd_edge_length,min_edge_length,max_edge_length,total_edge_length,orientation_entropy,orientation_entropy_norm,order_parameter,node_density_per_km2,edge_density_per_km2,edge_length_density_per_km2,avg_nearest_neighbor_distance,sd_nearest_neighbor_distance,meshedness,spectral_radius,spectral_gap,normalized_spectral_radius,normalized_spectral_gap,natural_connectivity,spectral_entropy,spectral_entropy_norm,graph_energy,estrada_index,laplacian_energy,spectral_mean,spectral_median,spectral_sd,spectral_variance,bipartiteness,d_value
philippines22,673,704,2.0921,1,6,1,1,0.6136,2.3403,61,0.090639,TRUE,1,1,1,60,30,0.006993,0.00421,0,0.036692,0.333333,0,664,0.986627,272,0.40416,427,0.606534,432,210,2.5556,10.0602,0.003113,0.001488,0.001848,0.001488,0.008929,0.593565,0.041287,0.04055,0.007151,0.027471,0.05847,0.098752,0.173195,0.035697,0,0.068794,0,0.444854,0.788708,1.92716,0.01421,7E-06,0.080914,0,1,0.962874,5.694091,0.001486,0.000876,0.000782,0.000739,0.004441,0.276453,0.52651,0.061931,0.062094,0.008961,0.039969,0.087666,0.08231,0.144687,2.549669,1.809347,1.013528,1.64145,6.33084,0.207331,0.397514,1.289518,1.172985,0.160181,1.13663,1.79821,0.066032,0.124218,0.717112,0.652307,0.089078,0.63209,1,0.066032,0.124218,0.0619310001995235,0.0133729569093611,0,0.0089662447257384,0.00311328097360787,-0.436379430654647,60,24.9528054906955,0.000671482625819759,673,704,2.0921,1,1.2418,1,6,0.304292,1.035349,0.643299,0.6123,2.3334,0.005833,2,0.380386,0.907029,25,26.92,7.5328,48,0.150015,0.098564,32,0.045455,0.954545,0.004261,0.021307,0.039773,4,7.3369,0.0219,1,27.078444,42.926441,44.966154,61.477187,111.895481,5.107348,5.169687,4.938313,5.35124,5.093613,5.267197,5.1619,NA,NA,NA,5.551526,-0.139586,1,0.176364,0,0.95285,0,1.167219,1,0.836685,2E-06,-0.139586,0.002972,0.176364,0.087667,0.193621,0.002972,-0.008271,0.091772,6283210.71,2492.82,2520.53,1.0111,704,65.8883,48.5531,50.786,6.2115,329.4641,46385.33,3.468746,0.967972,0.291487,107.1108,112.0446,7382.43,43.8686,29.9422,0.023863,2.952869,0.032106,1.998628,0.000321,0.935964,6.271538,0.963332,762.463938,1715.927293,1109.56464,0,0,1.447494,2.095238,0.987063,1.6487769697244200
philippines25,449,556,2.4766,3,4,1,3,-0.4921,1.778,47,0.104677,TRUE,1,1,1,42,21,0.028302,0.020045,0,0.076953,0.333333,0,419,0.933185,145,0.32294,194,0.348921,201,138,3.2289,10.7725,0.005528,0.006696,0.00233,0.002232,0.008929,0.421419,0.060623,0.05887,0.011338,0.038577,0.091261,0.106209,0.18703,0.035955,0.008919,0.069413,0,0.52328,0.750367,1.930527,0.042363,1E-06,0.140667,0,1,0.920515,3.320514,0.002227,0.002372,0.00079,0.000959,0.00425,0.198584,0.354598,0.084806,0.08328,0.014252,0.054694,0.12275,0.095061,0.168055,2.962657,3.23011,0.987939,1.64145,6.336744,0.180548,0.333464,1.349805,1.409999,0.150555,1.13663,1.630556,0.059419,0.111538,0.827819,0.864735,0.092334,0.697081,1,0.059419,0.111538,0.0848062999600712,0.066815144766147,0,0.0292207792207792,0.00552815781100859,-0.0590629789167826,42,17.0720052497614,0.00152881837384669,449,556,2.4766,3,1.0437,1,4,0.211802,0.915326,0.833166,-0.4905,1.7701,0.003416,2,0.599109,0.871959,18,24.9444,8.9012,43,0.192898,0.061753,108,0.194245,0.805755,0.003597,0.017986,0.035971,1,1.8085,0.3735,1,18.586591,27.849625,27.975181,36.681328,69.792193,3.35311,3.394589,3.373875,3.438774,3.4301,NA,NA,NA,NA,NA,NA,0.113145,0.000105,0.32126,0,0.881873,0,0.853875,3E-06,0.612377,0,0.113145,0.051225,0.32126,0.057906,0.153158,0.044543,-0.074492,0.074675,6868400.24,2691.77,2551.63,1.0549,556,77.3607,48.9918,78.3169,3.6921,764.5931,43012.56,3.50312,0.977564,0.159131,65.3718,80.9504,6262.38,37.0807,29.4147,0.120941,3.275495,0.064081,1.997173,0.000574,1.086087,5.87535,0.962416,584.164732,1330.233076,742.680938,0,0,1.578313,2.491071,0.983017,1.5221382325644700
philippines30,254,274,2.1575,1,7,1,1,0.7731,3.0267,22,0.086614,TRUE,1,1,1,44,22,0.011194,0.006562,0,0.043967,0.333333,0,248,0.976378,97,0.38189,193,0.70438,196,56,2.2908,3.8593,0.008528,0.003953,0.005199,0.003953,0.027668,0.609651,0.06185,0.060555,0.011496,0.034686,0.087543,0.105408,0.185866,0.062606,0,0.124126,0,0.559764,0.79776,1.982661,0.057549,0.000612,0.16281,0,1,0.884287,2.829052,0.003937,0.002369,0.002136,0.001831,0.012878,0.280881,0.542572,0.099671,0.100018,0.017612,0.05474,0.144926,0.100147,0.176699,2.658976,1.882478,1.158386,1.64145,7.608587,0.225174,0.435651,1.304173,1.192426,0.175784,1.13663,1.924264,0.071647,0.134786,0.677752,0.619679,0.091351,0.590683,1,0.071647,0.134786,0.0996705963225146,0.0236220472440945,0,0.013550135501355,0.00852759017771,-0.353290804856114,44,16.7766020354175,0.00112642879975692,254,274,2.1575,1,1.3153,1,7,0.310851,1.085624,0.605898,0.7686,3.0029,0.019292,2,0.283465,0.856252,15,16.9333,4.6363,25,0.148556,0.175857,21,0.076642,0.923358,0.012774,0.056569,0.10219,3,5.3611,0.0143,1,15.661778,26.960986,32.101352,47.207727,88.575494,4.607554,4.435886,4.215401,3.988669,4.09743,4.510898,4.349964,4.606224,3.268598,NA,4.582054,0.020598,0.274051,0.19458,0,0.909259,0,1.00158,0.514056,0.834219,0.001014,0.020598,0.03937,0.19458,0.110236,0.179113,0.03937,-0.039768,0.065041,5381064.43,2413.3,2229.75,1.0823,274,89.7546,61.0569,108.7899,4.4198,960.9097,24592.75,3.305594,0.922444,0.374849,47.2026,50.9193,4570.24,46.4144,56.8776,0.04175,3.256232,0.245161,1.998906,0.000543,0.977941,5.301608,0.958112,291.124793,675.379933,428.959237,0,0,1.471736,2.166008,0.960962,1.511438224660940
philippines34,406,419,2.064,3,5,1,1,0.1733,1.3861,22,0.054187,TRUE,1,1,1,47,24,0.004399,0.002463,0,0.028583,0.333333,0,403,0.992611,184,0.453202,297,0.708831,299,106,2.3545,6.0152,0.005096,0.007407,0.002683,0.002469,0.012346,0.526527,0.054823,0.054377,0.011182,0.035135,0.084147,0.116446,0.203959,0.044622,0.000759,0.080699,0,0.492071,0.767034,1.808503,0.052289,0.002954,0.137465,1E-06,1,0.848492,2.628939,0.002463,0.002845,0.001136,0.001226,0.005744,0.247378,0.461035,0.077914,0.076876,0.014953,0.048546,0.12345,0.108158,0.191921,2.472214,2.389665,0.848159,1.64145,4.985586,0.180061,0.343077,1.27844,1.264846,0.14087,1.13663,1.633919,0.058213,0.110189,NA,NA,NA,NA,NA,NA,NA,0.077913843545003,0.00985221674876847,0,0.00492610837438424,0.00509639360214073,-0.350305353931617,47,19.0272699629021,0.00143262549526001,406,419,2.064,3,1.0868,1,5,0.269319,0.880242,0.634961,0.1727,1.3793,0.007285,2,0.288177,0.89022,22,18.4545,4.3614,25,0.131661,0.109781,14,0.033413,0.966587,0.005967,0.02506,0.048926,3,8.3004,0.013,1,19.6797,30.697622,31.564317,42.436216,81.158515,4.051906,4.392551,3.923001,3.848921,3.775163,NA,NA,NA,NA,NA,NA,-0.063722,0.9698,0.233666,0,0.887259,0,1.059662,0.963704,0.74725,0,-0.063722,0.024631,0.233666,0.086207,0.146816,0.002463,0.046089,0.108374,6746311.45,2594.01,2600.73,1.0026,419,80.2798,54.3364,76.6801,0,582.0304,33637.24,3.320375,0.926568,0.41747,60.181,62.108,4986.02,40.8246,29.3659,0.017348,2.789261,0.074828,1.999231,0.000704,0.907718,5.749093,0.957562,475.889888,1006.335992,642.570702,0.002463,0,1.437588,2.066661,0.991567,1.565483373781420
romania06,225,317,2.8178,3,4,1,3,-0.8577,2.6922,49,0.217778,TRUE,1,1,1,32,16,0.088365,0.074074,0,0.132492,0.333333,0,168,0.746667,49,0.217778,50,0.157729,53,172,5.2264,23.3491,0.012579,0.013393,0.00444,0.004464,0.017857,0.352927,0.086694,0.086154,0.015293,0.055023,0.123484,0.100688,0.176406,0.048901,0.020554,0.072515,0,0.497966,0.648557,1.482896,0.087505,0.002771,0.20833,8E-06,1,0.846811,2.380789,0.004444,0.004618,0.001297,0.001919,0.007102,0.156315,0.291786,0.127643,0.128969,0.019846,0.077868,0.171792,0.088467,0.155483,3.454608,3.466212,1.114896,1.641509,7.024886,0.176054,0.322727,1.411565,1.432282,0.152757,1.137003,1.652818,0.056996,0.108218,NA,NA,NA,NA,NA,NA,NA,0.127643488057028,0.256296296296296,0,0.0931098696461825,0.0125793650793651,0.0621797242326599,32,11.9048412698413,0.00583483926444646,225,317,2.8178,3,0.9945,1,4,0.17402,0.968768,0.88181,-0.852,2.6683,0.005325,2,0.791111,0.803511,10,22.5,7.0435,32,0.167556,0.064801,93,0.293375,0.706625,0.006309,0.031546,0.063091,1,1.7106,0.442,1,12.228819,19.464894,20.214528,27.659984,50.537863,2.988346,2.900627,2.68785,2.718578,2.605852,NA,NA,NA,NA,NA,NA,0.143272,0.00038,0.438095,0,0.881971,0,0.806677,1.8E-05,0.595388,0,0.143272,0.031111,0.438095,0.097778,0.121304,0.008889,0.032539,0.111732,4158380.48,2248.04,1849.78,1.2153,317,120.661,95.252,97.9465,0,507.6442,38249.55,3.38286,0.944005,0.06728,54.1076,76.2316,9198.18,57.619,41.9539,0.208989,3.511043,0.095447,1.986848,0.002116,1.243076,5.205082,0.96183,319.528203,779.907975,385.105288,0.004444,0,1.686336,2.84373,0.913066,1.474852122049290
russia08,133,150,2.2556,3,5,1,3,-0.0711,1.5598,9,0.067669,TRUE,1,1,1,20,11,0.034615,0.022556,0,0.084042,0.333333,0,124,0.932331,48,0.360902,74,0.493333,75,59,2.76,6.5818,0.017088,0.022727,0.008323,0.007576,0.037879,0.487038,0.118538,0.117752,0.020445,0.07751,0.161369,0.098167,0.172478,0.058742,0.030187,0.074186,0,0.402327,0.633497,1.262903,0.225569,0.11588,0.247341,0.001287,1,0.560328,1.096523,0.007519,0.00829,0.003215,0.003657,0.01818,0.234182,0.42759,0.158262,0.154987,0.028164,0.101204,0.216075,0.101685,0.177956,2.747133,3.141178,1.007536,1.64145,5.140973,0.197445,0.366759,1.31203,1.394684,0.148479,1.136633,1.643451,0.060304,0.113167,0.798338,0.848631,0.090346,0.691614,1,0.060304,0.113167,0.158262327962772,0.0676691729323308,0,0.0384615384615385,0.0170881749829118,-0.25787761740191,20,8.69526087947141,0.0138451038246699,133,150,2.2556,3,1.0986,1,5,0.249173,0.927155,0.668801,-0.0703,1.5364,0.021108,2,0.443609,0.785044,12,11.0833,3.1467,19,0.139724,0.174574,18,0.12,0.88,0.016667,0.07,0.136667,3,7.8124,0.0126,1,9.169925,13.382076,13.797698,18.094738,32.416886,2.254188,2.621216,2.148065,2.108963,2.295891,3.044629,NA,NA,NA,NA,NA,0.102487,0.025159,0.191978,0.000149,0.736489,0,0.896333,0.035133,0.800341,0.001625,0.102487,0.075188,0.191978,0.067669,0.107075,0.015038,0.016081,0.076923,4810209.9,2382.85,2018.68,1.1804,150,174.2011,102.6692,176.5931,4.7735,829.8859,26130.16,2.67924,0.747656,0.568159,27.6495,31.1837,5432.23,80.0593,48.7327,0.068966,2.885914,0.018847,1.99573,0.006698,1.010558,4.643787,0.95105,166.177417,365.368752,220.574432,0,0,1.527525,2.333333,0.991322,1.458996212270430
sapporo,544,869,3.1949,3,5,1,4,-1.1361,3.4554,242,0.444853,TRUE,1,1,1,37,21,0.015264,0.011213,0,0.051287,0.333333,0,515,0.946691,73,0.134191,79,0.090909,80,465,7.7875,51.765,0.005884,0.005525,0.001852,0.001842,0.009208,0.314827,0.070303,0.071593,0.008541,0.048448,0.086232,0.069375,0.121491,0.024817,0.016981,0.026445,0,0.186127,0.536673,1.065598,0.127351,0.019214,0.217947,0,1,0.746539,1.711384,0.001838,0.001921,0.000467,0.000776,0.003649,0.135177,0.254275,0.099017,0.102371,0.011614,0.063608,0.120601,0.065437,0.117291,3.945146,3.784836,1.238416,1.64154,9.798918,0.170176,0.313909,1.493525,1.484555,0.165467,1.137145,1.866173,0.059127,0.110789,0.800314,0.795508,0.088666,0.609346,1,0.059127,0.110789,0.0990172269129811,0.0520833333333333,0,0.0130063965884861,0.00588370707398982,0.121862338414048,37,14.4507027949301,0.00975087872685178,544,869,3.1949,3,1.0058,1,5,0.156074,1.055652,0.761492,-1.1329,3.4427,0.003337,2,0.854779,0.807483,15,36.2667,12.5098,68,0.176716,0.042702,326,0.375144,0.624856,0.002877,0.014384,0.027043,3,4.4143,0.2001,1,17.382802,26.296449,27.271534,36.214835,72.953983,3.195512,3.258082,3.056147,3.059601,2.978578,3.135485,3.074732,NA,NA,NA,NA,0.369999,0,0.316603,0,0.909038,0,0.607787,0,0.631642,0,0.369999,0.106618,0.316603,0.064338,0.04314,0.016544,-0.043766,0.051173,4913213.74,2554.12,1923.64,1.3278,869,98.4293,70.9455,70.5498,5.4664,443.0744,85535.06,2.409355,0.672343,0.775185,110.7218,176.87,17409.19,41.1999,29.8288,0.301016,3.837759,0.043423,1.971368,0.003104,1.372486,6.116422,0.971306,808.077314,2146.159664,953.813162,0,0,1.795226,3.222836,0.982748,1.615944738828090
serbia02,391,571,2.9207,3,5,1,3,-0.7859,3.0557,91,0.232737,TRUE,1,1,1,33,19,0.05887,0.042626,0,0.105768,0.666667,0,329,0.841432,68,0.173913,75,0.131349,77,315,6.0649,35.6697,0.007489,0.007692,0.002559,0.002564,0.012821,0.341741,0.078035,0.078188,0.011837,0.049411,0.099388,0.086983,0.151685,0.031195,0.016322,0.041609,0,0.246852,0.610918,1.33384,0.057953,0.000545,0.150995,0,1,0.876605,2.605492,0.002558,0.002565,0.00072,0.001086,0.004895,0.153073,0.281366,0.108803,0.110054,0.015529,0.062713,0.138374,0.080701,0.142722,3.576203,3.471929,1.199363,1.64145,8.150748,0.178159,0.335373,1.43404,1.447788,0.154453,1.136631,1.811638,0.056702,0.107705,0.791571,0.79916,0.085256,0.627405,1,0.056702,0.107705,0.108802975350432,0.153736857061665,0,0.0515995872033024,0.0074890156731589,0.0433063953809191,33,13.1349203226441,0.00673721447697475,391,571,2.9207,3,0.9981,1,5,0.168704,1.033519,0.745526,-0.7829,3.0401,0.005359,2,0.808184,0.806472,13,30.0769,11.3097,51,0.202243,0.062153,181,0.316988,0.683012,0.004378,0.021891,0.041156,3,5.5954,0.0749,1,14.831703,22.398744,22.983072,30.513925,57.384078,3.025029,2.997697,2.708653,2.707018,2.747365,2.704103,2.304457,NA,NA,NA,NA,0.150021,2E-06,0.43633,0,0.877984,0,0.804157,0,0.559272,0,0.150021,0.053708,0.43633,0.097187,0.161862,0.035806,0.024513,0.114551,4545033.51,2439.8,1862.87,1.3097,571,107.9087,85.1831,88.3507,6.2496,690.5053,61615.89,3.456268,0.96449,0.144803,86.028,125.6316,13556.75,49.6847,34.2755,0.232947,3.624271,0.147064,1.984879,0.002487,1.274302,5.767685,0.966735,565.72041,1398.295407,672.009785,0,0,1.720167,2.958974,0.878286,1.5918193099807800
serbia04,311,372,2.3923,3,5,1,3,-0.2549,1.5976,35,0.11254,TRUE,1,1,1,31,16,0.034237,0.020686,0,0.078954,0.333333,0,290,0.932476,117,0.376206,146,0.392473,152,97,3.0395,8.2622,0.007717,0.009677,0.003553,0.003226,0.016129,0.46045,0.074299,0.072413,0.014467,0.048934,0.113553,0.109885,0.194708,0.041943,0.012882,0.078347,0,0.438344,0.747684,1.867932,0.069853,0.002875,0.152794,0,1,0.810127,2.187372,0.003215,0.003643,0.00124,0.001441,0.005716,0.214526,0.385769,0.103428,0.102031,0.01918,0.065966,0.153866,0.105225,0.185444,2.883835,3.17109,1.052997,1.641451,6.538911,0.196242,0.365138,1.336863,1.399189,0.156779,1.136658,1.731495,0.063457,0.117274,0.772086,0.808082,0.090545,0.65646,1,0.063457,0.117274,0.103428168187459,0.0664523043944266,0,0.0324915824915825,0.00771704180064309,-0.102217318574938,31,13.9605020226118,0.00267713617931604,311,372,2.3923,3,1.1015,1,5,0.237519,0.971875,0.701059,-0.2537,1.5873,0.008466,2,0.569132,0.852411,16,19.4375,6.1424,38,0.150121,0.088951,62,0.166667,0.833333,0.00672,0.028226,0.055108,3,6.9918,0.0333,1,14.509775,22.604513,22.483717,30.225945,49.128787,3.021431,3.148716,2.856628,2.896753,2.912557,3.067513,NA,NA,NA,NA,NA,0.04454,0.09823,0.257331,0,0.82283,0,0.942747,0.0669,0.7008,0,0.04454,0.045016,0.257331,0.093248,0.047105,0.038585,-0.079903,0.070707,4828991.8,2555.47,1889.67,1.3523,372,106.7041,75.6966,107.5769,5.6429,949.6816,39693.93,3.287897,0.917505,0.291547,64.4027,77.0347,8219.92,46.6582,40.0266,0.100486,3.253063,0.006117,1.98797,0.00117,1.059121,5.504339,0.959517,397.705084,896.8728,519.489989,0,0,1.553352,2.412903,0.917308,1.521133796455670
singapore20,547,688,2.5155,3,6,1,3,-0.3702,2.1555,61,0.111517,TRUE,1,1,1,57,29,0.089955,0.061182,0,0.128112,0.666667,0,434,0.793419,176,0.321755,237,0.344477,243,295,3.2469,18.7968,0.004607,0.005495,0.001956,0.001832,0.010989,0.424506,0.049072,0.049158,0.009704,0.029574,0.070716,0.113434,0.197744,0.037121,0.010641,0.06634,0,0.38585,0.733427,1.787142,0.055177,5E-06,0.159301,0,1,0.897044,2.887101,0.001828,0.001924,0.000633,0.000798,0.003698,0.193844,0.34599,0.073519,0.074257,0.01354,0.04093,0.104108,0.105283,0.184172,3.086303,3.24948,1.147893,1.64145,8.342535,0.200456,0.371932,1.35698,1.402453,0.157885,1.13663,1.902701,0.06246,0.11635,NA,NA,NA,NA,NA,NA,NA,0.0735188139905874,0.208104814137721,0,0.0883025505716798,0.00460721484487481,0.0217534902988157,57,21.2307826238356,0.00115771333119272,547,688,2.5155,3,1.0679,1,6,0.213312,0.955876,0.593919,-0.3692,2.1476,0.006405,2,0.595978,0.877794,22,24.8636,9.3314,41,0.209157,0.067269,142,0.206395,0.793605,0.00436,0.018169,0.032703,4,12.4239,0.0241,1,20.416666,33.493481,34.930767,48.021178,93.012134,4.192108,4.10153,4.015209,3.910189,4.018171,4.258704,3.693624,NA,NA,NA,NA,0.187658,0,0.36919,0,0.930713,0,0.798987,0,0.581091,0,0.187658,0.034735,0.36919,0.109689,0.255119,0.031079,0.015108,0.105541,4102931.28,2468.79,1661.92,1.4855,688,69.8048,43.2492,80.3227,0,633.4582,48025.7,3.481097,0.971419,0.188321,133.3193,167.685,11705.22,27.8938,25.6433,0.130395,3.378375,0.022551,1.991157,0.000462,1.13083,6.070551,0.963179,724.958155,1694.730799,922.416354,0.003656,0,1.59095,2.531122,0.94424,1.5644529622389300
slovenia06,477,524,2.1971,3,4,1,3,-0.2067,1.2834,17,0.035639,TRUE,1,1,1,57,29,0.023918,0.014326,0,0.06724,0.333333,0,456,0.955975,204,0.427673,295,0.562977,302,148,2.5762,8.4711,0.004616,0.006303,0.002173,0.002101,0.008403,0.470886,0.04914,0.048399,0.009402,0.02863,0.069327,0.10924,0.19133,0.042466,0.008395,0.073543,0,0.450604,0.750005,1.73181,0.041293,8.4E-05,0.135609,0,1,0.913093,3.28409,0.002096,0.002385,0.000842,0.000992,0.004289,0.222021,0.401717,0.07293,0.0721,0.013736,0.043837,0.108516,0.107155,0.188351,2.624519,3.092665,0.876005,1.64145,5.11471,0.177082,0.333777,1.300007,1.383835,0.140561,1.13663,1.623302,0.057136,0.108124,0.800841,0.852481,0.08659,0.700196,1,0.057136,0.108124,0.0729304706803362,0.0440251572327044,0,0.0246690734055355,0.00461568275108786,-0.195556889822875,57,21.171264732308,0.00112203066042934,477,524,2.1971,3,1.0346,1,4,0.237289,0.814046,0.740977,-0.2061,1.278,0.003804,2,0.415094,0.88611,21,22.7143,6.7981,33,0.166118,0.06777,48,0.091603,0.908397,0.003817,0.019084,0.038168,1,1.9193,0.3126,1,20.01955,30.756736,32.551447,43.343106,87.891981,4.215971,4.144234,3.893005,3.67134,3.289905,NA,NA,NA,NA,NA,NA,0.013696,0.300919,0.252685,0,0.885997,0,0.973712,0.195438,0.723973,0,0.013696,0.048218,0.252685,0.077568,0.072269,0.031447,0.017008,0.075812,6039073.98,2413.61,2502.09,1.0367,524,89.5509,62.9934,87.6494,3.9732,667.1348,46924.67,3.546824,0.98976,0.091482,78.9856,86.7683,7770.18,40.5033,30.4951,0.05058,3.148666,0.241277,1.997928,0.000527,0.964898,5.914322,0.959273,583.743494,1251.895511,765.05541,0,0,1.486635,2.210084,0.929745,1.569480718323850
slovenia10,542,620,2.2878,3,5,1,3,-0.0997,1.6193,38,0.070111,TRUE,1,1,1,43,22,0.053381,0.025338,0,0.085614,0.333333,0,496,0.915129,210,0.387454,283,0.456452,286,255,2.8916,14.96,0.004229,0.005545,0.002028,0.001848,0.009242,0.479516,0.063833,0.06352,0.009434,0.039325,0.089495,0.083738,0.147787,0.027813,0.007387,0.045623,0,0.300037,0.717925,1.640377,0.016136,8E-06,0.093681,0,1,0.96843,5.805789,0.001845,0.002147,0.000734,0.000848,0.003595,0.219902,0.397929,0.084792,0.084461,0.013377,0.049311,0.123718,0.089746,0.157757,2.77832,3.138177,1.10711,1.64145,8.47318,0.203696,0.398482,1.318732,1.393265,0.157649,1.13663,1.808163,0.063783,0.119546,0.729321,0.770542,0.087188,0.628611,1,0.063783,0.119546,0.0847919347859491,0.0820008200082001,0,0.0422564102564103,0.00422887777861143,-0.0366029052207683,43,16.0188116853442,0.00399269310744922,542,620,2.2878,3,1.097,1,5,0.245792,0.935984,0.67517,-0.0994,1.6133,0.005032,2,0.48155,0.875077,22,24.6364,8.1448,44,0.179302,0.069184,79,0.127419,0.872581,0.004032,0.020161,0.03629,3,7.6904,0.0123,1,17.849625,26.189475,26.230027,34.266291,67.473688,3.173411,3.095441,3.020962,2.968278,2.783349,2.873091,2.602829,NA,NA,NA,NA,0.054534,0.023141,0.254035,0,0.784959,0,0.932657,0.010496,0.698665,0,0.054534,0.066421,0.254035,0.066421,0.147821,0.057196,-0.077045,0.08,3946432.36,2662.39,1482.29,1.7961,620,75.2438,48.5079,76.3483,3.7524,611.2369,46651.17,3.47776,0.970487,0.04071,137.3392,157.1039,11821.1,33.4907,24.3053,0.073216,3.600397,0.035584,1.991804,0.001781,1.021847,6.050027,0.961326,675.634875,1505.849632,892.001244,0,0,1.513952,2.292052,0.849343,1.550079743443370
spain07,441,738,3.3469,3,6,1,4,-1.302,4.8315,214,0.485261,TRUE,1,1,1,33,17,0.063391,0.06062,0,0.118742,0.666667,0,337,0.764172,37,0.0839,38,0.051491,40,402,12,63.2456,0.007607,0.006818,0.001992,0.002273,0.013636,0.261837,0.080947,0.079308,0.012572,0.054938,0.113285,0.088113,0.155316,0.026534,0.017813,0.029158,0,0.18331,0.530968,1.098895,0.150425,0.027816,0.236165,7.4E-05,1,0.713804,1.569986,0.002268,0.00239,0.00048,0.000921,0.004099,0.108664,0.211731,0.111847,0.111774,0.014559,0.069079,0.145762,0.074143,0.130168,4.218933,4.459227,1.097371,1.644939,7.771424,0.141805,0.260106,1.521892,1.523457,0.145287,1.140075,1.8975,0.049541,0.095465,0.802051,0.802876,0.076568,0.60083,1,0.049541,0.095465,0.111846715539634,0.234315948601663,0,0.0661716171617162,0.00760667903525046,0.105461798221968,33,12.6485157699443,0.013362931818872,441,738,3.3469,3,0.8764,1,6,0.12531,0.988097,0.613939,-1.2976,4.8096,0.006057,2,0.9161,0.794291,15,29.4,6.8848,39,0.123054,0.042767,298,0.403794,0.596206,0.004065,0.017615,0.031843,4,15.9268,0.0029,1,16.007045,24.001628,24.221736,32.008384,60.319281,2.941484,3.11782,2.872124,2.793295,2.717174,2.736521,2.712153,NA,NA,NA,NA,0.195932,0,0.5173,0,0.927747,0,0.793876,0,0.493817,0,0.195932,0.086168,0.5173,0.090703,0.047388,0.011338,-0.021343,0.091584,6577388.56,2619.81,2510.64,1.0435,738,117.9014,117.8934,67.9762,3.2976,401.173,87011.2,2.641246,0.737054,0.679501,67.0479,112.2026,13228.84,67.131,49.97,0.339795,3.805305,0.113088,1.975108,0.00417,1.439582,5.911904,0.97127,677.661049,1860.549329,765.450173,0,0,1.836499,3.372727,0.968595,1.6061254154682400
