"degree_sd","centralization_degree","bridges_ratio","moran_i_degree","getis_gi_degree_mean","orientation_entropy","d_value","c2","c5","c7","c8","c12","c13","c14","c15","c16"
0.213195889094448,-1.73598094304263,-6.05678168811472,0.318120401679659,-0.383639502291359,-0.0502168482349016,5.18064432636472,-0.309138409309393,1.4882676672281,0.924889121969086,1.68481532056928,1.21530375171981,0.379836792652326,-4.00980414128751,13.2540621690799,10.940687570677
-0.462703669882322,-0.402803814658923,-6.47237633393443,0.107030352017716,-0.590831068004796,-0.0882058952478499,4.40264622031484,-0.342414937191843,-0.337811648827727,-3.50232984664548,-0.411561867155272,2.48432856833351,0.422824891109158,-2.60688939507056,9.05654037287698,7.10148070312482
0.738851989341784,-0.392009194356183,2.19149914525502,0.0247257411086081,-0.334691370292264,-0.0886885452242344,7.94829787133927,-0.582546425154057,0.202238403370584,1.24584432257399,0.075359354247919,2.52557843217654,0.643028850876458,-1.69533737408703,6.57248730126175,10.7082109783225
-2.32289314648793,-0.272838969820984,-10.3599284785759,0.407764710630018,-0.204016667804499,-0.109330194731318,2.61956626922193,-0.570125531563192,-1.63659883949702,0.319910093865165,1.03836320813014,0.818460209646924,-0.137811272206106,-4.30898293172631,-7.5987247576074,-6.45129197650327
-1.16516310739774,-0.311584634205068,-8.61702589972369,0.319804721653108,-0.461723303033457,-0.132914306305545,6.9638172249717,-0.456054520677703,-1.6554101017212,0.43205563856448,1.64557561034237,-0.135950232937475,0.0792934936093287,-4.83584617385643,0.795030451230654,5.30780421985584
-1.77794110287191,0.0786274367321849,-3.95261686189207,0.338268517248674,0.347601006995479,-0.00267201132438821,3.18635308430792,0.675912517794929,-1.63311874535527,-1.0417295030638,-0.612863452916598,-3.39151378160058,-0.76844691652657,-3.83412670738101,-2.74631764137995,-17.9957037685119
-1.90781756902314,-0.423764128048221,-6.96342229686023,0.307635433834215,-0.281191264363114,-0.104472314343152,5.9956501280054,0.403710963555585,-1.56014257096588,-0.51782128082257,-0.461241040147004,-1.88357252739331,-0.413462952774536,-4.74702007460212,4.24777929372611,-8.52599818117535
-0.952594517607502,0.389047312377714,-0.843226333175052,0.0438599166698615,0.121967690115368,-0.00883950320655054,-0.78187978363564,0.24473403945845,-1.31058992569272,-0.908426069619738,0.315977694620748,-3.57259849534311,-0.863492614851672,-1.39731061827965,-10.9653596293295,-19.2970704687453
-1.63325953556899,0.52978632469704,-0.590719012628957,-0.0475918319957621,0.228876306964558,0.0921295858868692,-1.48836137405293,0.292713761472495,-1.54708064759165,-0.265567670780191,0.0755776938653688,-0.266699482815732,-0.0181669454182601,-0.610665809904653,-9.22949467879425,-13.5718895647205
-0.0230592301696275,0.544138031459979,1.1538294961229,0.23835601371711,0.772280425320206,0.228391559784899,-4.42655850555152,-0.092195906788192,-0.708950659609515,-0.847636791954832,-0.668059610057998,-3.46106160778234,-1.50268882317268,3.90451502680859,-8.06940574820375,-16.6871959839819
-1.19288542963499,-0.344672842821813,-0.993708409857324,0.263802197522452,0.666025499030669,0.0683598256994481,-1.88956359789522,-0.215671135597602,-1.0133243982709,-2.26943383065324,-0.297388574070095,0.711097461518742,0.277728694036369,0.527329373796614,-1.57391732266219,-7.50910863019741
-0.499157274926444,0.375448068278755,-5.33260000212082,0.590242897737421,0.181967818346708,-0.144214955488753,-3.92976010806572,-0.196046062155074,-0.697911602063746,-2.3255171504032,0.665013206430583,2.06225931986304,0.57033792392205,-2.27554136210987,-4.01737253760385,-9.82775830411983
0.510165363309123,0.0566094504478442,2.95180355650934,-0.136554557447432,-0.654966327368507,-0.0971562212976283,-3.59419391656917,-0.281475025874436,1.61784544938146,-3.28458812141521,-0.939968686201623,2.3420699753526,0.42809202838608,0.858560271438666,4.41194952248542,6.79780718343566
1.49809574617618,0.52332547687238,4.95164273860816,-0.110850673395942,0.0799157331912686,0.408292458989822,-3.83293939441054,-0.0808707871416938,-0.710690737338411,-2.81475079202714,-1.37706733365765,-0.18484464829264,-0.549351911970891,7.52320785580726,-9.9040282683516,1.39138125067301
