"centralization_degree","bridges_ratio","moran_i_degree","getis_gi_degree_mean","rosval_mean","orientation_entropy","d_value","c1","c5","c7","c10","c11","c12","c13","c14","c15","c16"
0.248606061589326,0.77138856367453,-0.122814667810228,0.00101355838744888,0.145801992045914,0.0375183586990993,-0.336671081411113,1.51663783929209e-05,-0.681625177450236,0.0236056343519085,0.150070024809302,0.303561394244036,-0.0274518139467525,-1.50623846882795,1.24811584446504,0.486081842226233,-0.0365015192954707
-0.0949998367229778,0.021513249898462,0.042177810382106,0.0204057939677607,-0.388728533595855,0.229709830081493,-0.410480916899681,5.44818130947176e-05,-1.42923913969526,-0.0760843038380288,-0.639910979184907,-0.433877768964761,-0.00175189675144679,-0.104523990199642,-1.4733686996308,0.0809895382462436,-0.47213932321182
-1.7047340040618,-1.76579110470464,0.107855628780251,-0.0139442905130124,-0.547720164980285,-0.0264223948467813,0.684172275585738,-0.000240959591479804,2.05301024107646,-0.0308959445185547,-0.592188598608463,-0.382799507734357,0.00442423080331728,0.116216407030027,-2.3144944407825,-0.790035909005983,0.738199450081323
0.155255756855941,0.0739192370485521,-0.0445182116764222,0.00357406170271505,0.202355163531529,0.0331758777511838,-1.01301012046443,-0.000467851368993177,-1.57007186780955,-0.0153005450655049,-0.153693347409528,0.233035901007434,-0.0312639277882097,-1.53734356973619,0.0791287923198554,0.79236526823861,-1.13472648969188
-0.249210976107372,-0.687422853677048,0.130451244855286,0.0430639304962026,-0.0646435427274316,0.208450043123254,-2.28419535679307,0.000163721528746688,-0.256346487459098,0.120711186320368,-0.390142291315142,-0.0945703454290668,0.0222207942659681,0.983652855436805,-0.894919955471612,0.191920075020239,-0.334723329282222
0.255455574983109,0.0844769576234572,0.0500786737638695,0.0360136207670413,-0.273233566230054,-0.0926943603246643,-0.741237742109297,0.000192861715430313,-1.06586752494249,0.0482989512246419,-0.50456963383407,-0.428070644182971,0.0202685068875823,0.748825773173327,0.043698184947822,0.276203212122082,0.00157493238272908
0.187993452270319,0.504968569901981,-0.0135999638325025,0.0366583265622696,-0.102677657077848,-0.182185301577424,-1.32534858984278,3.26024610938795e-05,2.14274501448291,0.00477389466553617,-0.0278655381509049,-0.0554589846086022,0.00270769653449377,0.090538736145131,1.30162928885532,-0.350680881085168,0.517711354927974
0.0769752112668334,0.186503420463816,0.0299368420614338,0.0678564653487066,0.0476652684984973,0.0454882216469638,-2.67495340710905,0.000254681771622681,-0.490183033718459,0.0511515091809658,-0.0119070194245027,-0.279760277774406,0.0135045141326762,0.762633567905876,1.22847847034742,0.703539131082726,-0.3798623186461
-0.798479762171792,-1.13952014981,0.073358920094299,-0.0408392627003217,-0.466251727280883,0.0954046875627856,6.38903062126953,0.000480369622984542,-2.04420710068537,0.133479803757428,0.480618358562596,-0.251841874800032,0.0206330719682518,0.824788652535641,-2.17282150608996,-1.22404718504169,0.741425759364159
0.122781879441661,0.18297049591347,0.00614859342128503,0.00151277807209683,0.275113307352833,0.174611734155378,0.404858160692921,-4.55468126677673e-05,-2.09121389942487,0.101454079464263,0.0917162144451941,0.23218264307036,0.0105868813019085,0.0602272173999445,0.631558288121858,-0.0535581805491518,0.0481776432115054
