"degree_sd","centralization_degree","bridges_ratio","assortativity","rosval_mean","orientation_entropy","d_value","c5","c7","c9","c10","c11","c12","c14","c15","c16"
16.6438455712599,-412.56028389168,986.91292174689,-693.068580004453,-170.197287445716,716.889592633713,2149.55935589812,3950.25209344651,1481.35650649902,-295.870042674491,-298.307114985903,1638.43385113934,-325.925389469625,640.682234113108,-3803.15974317747,5641.86363713545
7.03674943197096,425.333254131182,5469.37446776868,-518.191466523715,1711.0366964541,-1567.53813414579,4684.33495804434,2717.04273265775,1526.78037877985,-163.834384766918,537.394808152014,5911.35743249698,-941.983868352991,-4221.93850235429,-8203.92922004492,7612.7473003378
-7.05578560188411,65.1479547143834,-2947.54273784389,322.443893607115,-184.971977573078,-1045.26801523946,4365.43696461001,-6433.55928197394,2147.2133824754,-213.658997394534,-505.906668882783,-3322.74782989111,-1078.14973251573,1412.98816435876,7143.27806324308,-4934.8852531615
-20.887666640248,614.764789400548,-5129.81598433901,344.808361273112,3643.3568645762,4391.59003536532,4307.67431325407,2765.31842510547,1827.2750208558,-261.424106122668,-852.667123992677,-5500.64401292695,71.1851124385229,12712.7449629218,-16371.6753430947,-1377.48874036822
1.52328082138249,678.148858361929,-3297.41641017082,506.608842718098,828.603704866379,1796.99783618235,709.094718511732,2050.88452645863,-131.457319430565,484.837929702092,-110.469530837573,-117.182177826119,-874.661674807081,5547.56796591857,-7962.8230131221,-2630.1573014671
-10.1089857249203,595.643310653716,-2449.74235489741,279.130883195466,1583.86132984331,-1108.65850541775,-5964.86449315129,400.296188701777,-1107.06956671042,399.13033802151,-1028.07276275851,-3137.78283005565,-1274.38453247346,7757.1176594463,-1788.42301188165,-7076.91301475887
-22.2702127554024,746.250278576949,-4442.50188427958,618.19195050886,2486.59069777408,154.029192794736,2925.81442012776,2606.3675348145,-710.422344670371,246.459141433206,-666.549486651121,-2377.08063799591,-913.659803976155,11440.670973035,-16895.3919991894,-72.4850100739718
-23.1656861751651,894.302458788023,-3438.24363573136,239.035151675097,2295.0211898617,714.313783498555,-4646.0878756962,997.963477918172,-1724.52176894512,-99.4946431856849,-1100.65158204733,-5829.83579258521,-786.947594790542,11367.2001700026,-7823.93030251877,-8066.85633069136
25.8151741775055,328.730042883078,2538.83294800265,4.46429182665181,-1265.05247781299,989.49752550134,-6872.54208945848,4680.30855346179,1935.72749211199,198.621792206465,1089.57706419921,4012.26495232711,1791.65386957585,-5273.56035330731,9233.16502990319,-1280.89289768253
25.0487341859753,397.75902645703,7145.37125440854,-1019.73770870268,5227.80760189977,-1178.92632453972,246.549181596165,5107.38336958243,311.771344179341,33.5732231626783,825.548263053729,9443.63814289513,1683.16127101682,-4418.41036627307,-8119.19701213509,9709.46235140504
