"centralization_degree","bridges_ratio","moran_i_degree","getis_gi_degree_mean","rosval_mean","orientation_entropy","d_value","c2","c5","c7","c10","c11","c13","c14","c15","c16"
0.167693259753907,0.83431064845095,-0.0864726455448444,0.000437786462620871,0.20732540667279,0.140034484732834,2.72412317607708,0.0260172297089584,-1.4001485091829,0.0540986348140661,0.337598893615044,0.314549661590949,-0.352125402968058,-0.47236025406233,-0.14317346849306,0.480510254048328
-0.00499052707306817,0.355533408062595,-0.096085376584892,-0.0427447898300208,-0.178042566468756,0.142276774609266,-1.11086895374658,-0.0165142143366523,2.06836094288855,0.00459506281651003,0.207983542929208,0.077030863742665,0.761461773321558,-0.417946920851513,-0.567150385177934,0.480119451070044
0.0979954357578411,0.318549879068263,0.0509902355528922,0.0589256356120502,-0.160684493458046,0.240005893101145,-3.08936162796275,0.0163204688876465,-1.63064584562226,-0.0732862886668285,-0.472819934339486,-0.330208799556808,0.385203038871452,0.31843365566214,0.749633361715158,-0.853433312995689
0.18363366826247,0.972708071957942,-0.0622553626761049,0.0418686752187795,0.436257633720415,0.307716528078407,-3.96882735895051,0.0083257737992525,-0.392621641622505,0.0155449961257565,-0.283465799231452,0.099939958381416,0.287114847094484,2.81729480651119,1.34019525816458,-0.644176355642834
0.0880736612393991,0.645555012095592,-0.0309099738176094,-0.0277496409830402,0.391535795883763,0.199486125290113,-2.81198738084604,0.022636216597224,1.85867969428208,-0.0016108335038939,-0.173185723848799,0.126137135847513,-0.289339434867559,1.25634752382899,-0.00385553723177935,0.203365287751188
0.207411970458527,1.04971236887726,-0.024795323111037,0.0265411085025167,0.404401219374789,-0.153093646462092,-0.404710615350632,-0.00516845464333049,0.726715131230019,-0.00157218591062954,0.377584600867118,0.30049695090583,0.15832845864427,2.32804377723599,0.0632209197469155,0.708881392932891
0.0349606602059985,0.670438000073997,-0.0889949792473661,-0.0207068742165418,-0.301373546773331,-0.0434692541812409,-1.85774379692454,-0.00807931425899487,3.37828023569891,0.00500704983778124,0.0819832917362582,0.0221541021937739,-0.296395596051964,0.125887063277283,-0.168232041633375,0.326264985540452
0.194035345274454,0.319647648544549,0.0253531009625025,0.015458891167838,-0.0831227389249016,0.218316458881291,-1.63182244214483,0.00645360775794277,-1.48884635353532,-0.116009042162421,-0.0120662947301869,0.21675520988919,-0.914111997615803,0.17409693452774,0.145634500791883,-0.318555683040745
-0.977864675819145,-0.447097853919641,-0.246248569290604,-0.0502624028653872,-0.866841883053523,0.0631204027264942,4.5477564267596,-0.0211058600816365,3.75041971286449,0.0810115861285519,0.586650418192996,-0.168980800154008,0.747799893268996,-1.44072470145509,-1.40544387634551,0.832318894688462
-0.0995013311596021,-2.13557305019428,0.117519594295671,0.00782647285149131,-0.429583849896553,-0.156162711492686,2.22841928459191,-0.0223263482368604,2.47914079448635,0.0889224982923882,0.636236139538564,0.56613868007617,0.726975198098431,-1.60679409060721,-1.20128203278775,0.758271154769261
0.103247093422581,-0.130158393390574,0.0595170685981018,0.00566820876483802,-0.246586972905828,-0.819337425706155,3.93476235889694,-0.0112691127547652,-0.968263287070813,0.047671242489991,0.337508861295746,0.134539295306895,-0.674625537033987,-0.256044538753511,-0.10599651622187,0.598232332280856
0.138047142322789,0.486043209184516,-0.063445550844617,0.0144858943147309,0.0508880526194373,0.236163545488618,-2.41789653819312,0.0151141922861097,-1.16897729547551,0.0364178985953171,0.0942662018602168,0.301631743609377,-0.792243541364432,0.466845905284508,0.763961974599381,-0.788789579907246
0.302725410818333,0.581907895069141,-0.118437482117463,-0.0246459016597046,0.453411403780351,-0.253417251198821,-0.47306902687841,-0.00179902213367183,0.114694896455099,0.0614733161352185,0.44275856607333,0.395317180303752,-0.0636068640214569,1.08995982055158,1.16433029716975,0.2471995521097
