Map,agent,final_timestep,initial_rsl21,final_rsl21,final_alive,total_health,transport_rate,road_clear_rate,buried_rescue_rate,dist_per_rescue,dist_per_transport,total_buried_time
america35_10,concentration2_cluster_9_group_none,300.0,342.0,75.02,76.9,74.91,53.33,38.05,17.44,66218499.5,514964982.63,71336.0
philippines22_1,distributed,300.0,329.0,75.98,76.29,76.1,0.0,25.31,2.74,189691306.52,0.0,64718.0
philippines22_1,concentration2_cluster_9_group_none,300.0,329.0,75.98,76.29,76.1,0.0,25.2,2.74,201537389.04,0.0,64775.0
peru24_19,distributed,300.0,326.0,224.02,94.79,93.57,100.0,88.8,42.86,71288615.3,756448210.27,14793.0
peru24_19,concentration2_cluster_9_group_none,300.0,326.0,227.42,94.79,93.87,100.0,89.73,23.81,135100816.5,1099187119.33,16897.0
indonesia43_14,concentration2_cluster_9_group_none,300.0,344.0,109.77,82.27,81.06,91.67,62.51,19.05,62870175.44,240970876.94,51690.0
indonesia43_14,distributed,300.0,344.0,105.74,81.1,80.6,54.55,68.22,17.46,83328257.06,418828663.94,52318.0
turkey13_29,distributed,300.0,254.0,142.34,92.13,90.06,77.78,67.35,33.33,59005864.38,478510083.09,20175.0
turkey13_29,concentration2_cluster_9_group_none,300.0,254.0,142.28,91.34,90.22,100.0,74.9,33.33,58642562.05,454985122.68,19197.0
belize04_29,distributed,300.0,338.0,100.32,81.36,79.83,60.0,53.57,14.71,103145619.79,464300901.67,57382.0
belize04_29,concentration2_cluster_9_group_none,300.0,338.0,103.47,81.95,80.3,66.67,50.51,17.65,76849939.11,385492952.6,55670.0
canada33_23,distributed,300.0,237.0,56.88,78.9,76.2,37.5,51.48,13.79,174217148.91,851826560.49,48503.0
canada33_23,concentration2_cluster_9_group_none,300.0,237.0,57.31,78.9,76.35,61.54,52.19,22.41,105873091.87,392243292.47,46500.0
america04_20,distributed,300.0,290.0,77.78,79.66,78.23,57.14,40.16,11.29,178521980.22,585456637.08,53146.0
america04_20,concentration2_cluster_9_group_none,300.0,290.0,78.52,79.66,78.42,77.78,37.46,14.52,123436393.26,357307503.12,52235.0
america04_18,distributed,300.0,290.0,98.72,83.45,82.07,77.78,47.49,17.31,113686092.58,479686520.65,42628.0
america04_18,concentration2_cluster_9_group_none,300.0,290.0,98.64,83.1,82.13,66.67,49.74,11.54,150460877.38,805336407.68,43708.0
philippines34_12,distributed,300.0,346.0,99.64,80.64,79.41,72.73,48.68,16.18,66966989.39,259979110.14,56334.0
philippines34_12,concentration2_cluster_9_group_none,300.0,346.0,104.22,81.79,80.02,75.0,49.26,17.65,65110962.64,258717705.14,55148.0
nara01_28,distributed,300.0,319.0,102.7,82.45,81.19,66.67,28.61,10.34,58893789.58,496418673.65,49435.0
nara01_28,concentration2_cluster_9_group_none,300.0,319.0,101.88,82.13,81.11,100.0,30.11,1.72,278342480.27,1516165565.69,51516.0
china19_29,distributed,300.0,276.0,192.94,94.93,93.88,90.0,94.37,50.0,76351773.82,733330986.24,12508.0
china19_29,concentration2_cluster_9_group_none,300.0,276.0,197.99,95.65,94.25,100.0,80.21,40.0,91523339.1,629060941.76,13470.0
slovenia06_14,distributed,300.0,320.0,162.75,90.31,88.52,80.0,55.4,26.32,66507672.83,469102830.07,29692.0
slovenia06_14,concentration2_cluster_9_group_none,300.0,320.0,160.74,90.0,88.34,100.0,53.85,21.05,65196968.88,480262899.57,30390.0
slovenia06_25,distributed,300.0,320.0,132.54,86.56,85.26,84.62,57.41,26.0,70536942.14,378321126.74,39166.0
slovenia06_25,concentration2_cluster_9_group_none,300.0,320.0,129.86,85.94,84.99,42.86,57.53,28.0,56920451.58,733758484.18,38811.0
greece22_14,distributed,300.0,348.0,121.3,83.91,82.43,50.0,55.51,20.0,76185991.49,580272001.06,48474.0
greece22_14,concentration2_cluster_9_group_none,300.0,348.0,121.71,83.62,82.57,80.0,51.09,16.67,73393486.29,517247478.78,48971.0
canada34_9,distributed,300.0,279.0,98.38,84.23,82.59,84.62,60.84,27.08,104852084.27,339817177.24,36077.0
canada34_9,concentration2_cluster_9_group_none,300.0,279.0,98.8,84.23,82.67,81.82,58.38,22.92,124132666.88,402976813.06,36973.0
myanmar12_15,distributed,300.0,226.0,57.42,78.32,77.48,0.0,32.68,0.0,0.0,562530199.29,43855.0
myanmar12_15,concentration2_cluster_9_group_none,300.0,226.0,57.42,78.32,77.48,0.0,32.41,0.0,0.0,695692161.61,43855.0
greece06_18,distributed,300.0,342.0,128.35,84.5,83.77,40.0,41.74,9.09,126851254.12,763642195.12,47864.0
greece06_18,concentration2_cluster_9_group_none,300.0,342.0,128.35,84.5,83.77,60.0,39.98,9.09,132564293.0,888869106.06,47306.0
chile39_11,distributed,300.0,375.0,199.64,92.0,89.06,59.26,97.71,60.0,48647426.52,428709392.84,26328.0
chile39_11,concentration2_cluster_9_group_none,300.0,375.0,200.8,91.2,89.35,42.31,99.7,57.78,50646108.16,670153793.14,27886.0
india10_6,distributed,300.0,247.0,86.46,83.4,82.64,66.67,32.94,7.14,93146269.41,492141805.74,36237.0
india10_6,concentration2_cluster_9_group_none,300.0,247.0,86.46,83.4,82.64,50.0,31.53,9.52,78605771.1,630756625.02,36104.0
italy36_6,distributed,300.0,281.0,118.51,87.9,85.31,58.06,99.32,68.89,36275233.7,333352346.92,26516.0
italy36_6,concentration2_cluster_9_group_none,300.0,281.0,121.64,88.97,85.59,73.91,98.98,51.11,47722814.13,341601577.98,27865.0
america20_14,concentration2_cluster_9_group_none,300.0,323.0,94.98,80.8,79.78,75.0,25.03,6.06,270086467.88,800476090.05,57095.0
america20_14,distributed,300.0,323.0,94.62,80.8,79.71,100.0,26.51,7.58,232468095.38,487245009.89,56275.0
philippines22_28,distributed,300.0,329.0,67.73,75.38,74.04,33.33,26.26,3.61,189648290.58,1055907397.01,73433.0
philippines22_28,concentration2_cluster_9_group_none,300.0,329.0,67.73,75.38,74.04,66.67,29.03,3.61,195645210.36,350472192.91,72959.0
myanmar13_13,distributed,300.0,228.0,60.26,79.82,77.89,100.0,40.33,2.04,177467629.79,708408052.36,43296.0
myanmar13_13,concentration2_cluster_9_group_none,300.0,228.0,60.26,79.82,77.89,50.0,40.04,4.08,97925083.41,728554310.1,42950.0
ejypt04_6,distributed,300.0,250.0,71.25,80.4,79.26,85.71,61.19,14.58,93390415.82,395992988.94,40109.0
ejypt04_6,concentration2_cluster_9_group_none,300.0,250.0,72.63,80.4,79.64,60.0,59.65,10.42,119149675.05,575725370.78,40153.0
sapporo_1,distributed,300.0,253.0,78.68,81.42,80.75,25.0,28.99,8.0,115411888.38,1445110081.32,42979.0
sapporo_1,concentration2_cluster_9_group_none,300.0,253.0,80.41,81.82,81.09,66.67,28.27,6.0,193979849.37,526650908.5,43133.0
india06_5,distributed,300.0,235.0,73.62,82.13,80.72,90.0,75.6,22.73,75359300.78,321123413.57,34582.0
india06_5,concentration2_cluster_9_group_none,300.0,235.0,75.82,82.98,81.11,80.0,72.12,22.73,81643957.81,332096420.34,34720.0
eritrea02_18,distributed,300.0,195.0,92.35,88.21,87.56,80.0,76.67,20.83,102785137.58,484688881.08,18808.0
eritrea02_18,concentration2_cluster_9_group_none,300.0,195.0,92.35,88.21,87.56,100.0,74.44,20.83,92928491.39,533007518.52,18772.0
chile47,distributed,300.0,375.0,236.11,93.6,92.07,95.0,87.45,55.56,50516486.87,376318806.32,21628.0
chile47,concentration2_cluster_9_group_none,300.0,375.0,226.3,93.07,91.34,91.67,87.4,66.67,34745052.28,318784466.59,18831.0
ukraine01_10,distributed,300.0,284.0,95.59,82.75,82.01,85.71,67.39,13.46,205582474.03,530625529.97,43275.0
ukraine01_10,concentration2_cluster_9_group_none,300.0,284.0,99.05,83.8,82.47,80.0,68.93,19.23,141287526.02,527040494.36,41868.0
philippines20_15,distributed,300.0,324.0,103.77,83.33,80.88,87.5,56.85,25.0,53532390.42,197906877.73,50355.0
philippines20_15,concentration2_cluster_9_group_none,300.0,324.0,102.05,82.1,80.84,80.95,57.94,32.81,36446476.21,186488077.58,47116.0
new-zealand02_4,distributed,300.0,258.0,93.38,84.11,83.14,50.0,30.85,4.88,437775625.18,1232219421.29,36021.0
new-zealand02_4,concentration2_cluster_9_group_none,300.0,258.0,95.27,84.88,83.35,50.0,32.0,4.88,372421052.16,704273985.35,35694.0
peru13_23,distributed,300.0,319.0,132.34,86.83,85.23,90.91,67.12,22.45,111454955.4,517864506.72,39062.0
peru13_23,concentration2_cluster_9_group_none,300.0,319.0,130.71,86.52,85.05,90.91,58.22,22.45,104334716.22,523362006.25,39233.0
philippines34_23,distributed,300.0,346.0,91.58,78.9,78.16,50.0,42.34,2.67,483830864.33,735916773.66,66376.0
philippines34_23,concentration2_cluster_9_group_none,300.0,346.0,93.04,79.48,78.32,66.67,40.4,8.0,139776034.65,459730501.9,64737.0
austria13_2,distributed,300.0,188.0,57.82,81.91,80.41,100.0,40.09,10.53,123569578.76,317035796.71,32392.0
austria13_2,concentration2_cluster_9_group_none,300.0,188.0,57.33,81.38,80.37,100.0,37.65,7.89,179375880.31,398831740.66,32675.0
cuba02_27,concentration2_cluster_9_group_none,300.0,244.0,102.19,86.89,85.41,100.0,35.72,11.11,107972048.47,301519768.05,30098.0
cuba02_27,distributed,300.0,244.0,98.09,86.07,84.78,83.33,38.09,16.67,87778632.66,280048045.48,29358.0
austria37_10,distributed,300.0,334.0,123.22,85.33,83.23,81.25,74.79,27.12,96422094.8,481939456.57,43822.0
austria37_10,concentration2_cluster_9_group_none,300.0,334.0,129.14,86.53,83.89,66.67,75.75,45.76,48772217.62,370061833.15,39695.0
serbia02_21,distributed,300.0,240.0,77.34,82.08,81.3,33.33,35.59,6.67,97842391.21,696351223.2,38832.0
serbia02_21,concentration2_cluster_9_group_none,300.0,240.0,77.34,82.08,81.3,50.0,37.21,8.89,90976764.89,601532247.83,38537.0
philippines25_21,distributed,300.0,371.0,124.82,83.02,81.94,68.42,81.73,27.94,59698167.34,311527892.66,52984.0
philippines25_21,concentration2_cluster_9_group_none,300.0,371.0,126.58,83.56,82.09,63.64,83.44,32.35,41693961.04,248883936.76,51412.0
china10_22,distributed,300.0,242.0,116.02,89.26,87.57,81.82,81.79,34.38,76982596.25,528769222.1,23964.0
china10_22,concentration2_cluster_9_group_none,300.0,242.0,116.22,88.84,87.7,91.67,70.31,37.5,70859816.44,413121084.48,22235.0
indonesia79_29,distributed,300.0,318.0,105.44,82.39,81.8,81.25,84.08,29.09,50569420.11,213952201.21,42960.0
indonesia79_29,concentration2_cluster_9_group_none,300.0,318.0,108.01,83.33,82.05,85.71,82.15,25.45,56841930.12,248637068.27,43943.0
indonesia43_15,distributed,300.0,344.0,104.57,81.1,80.37,62.5,64.26,12.31,106627879.29,351041075.45,55011.0
indonesia43_15,concentration2_cluster_9_group_none,300.0,344.0,106.62,81.69,80.62,61.54,67.12,20.0,59807822.32,421836956.56,52105.0
serbia04_27,distributed,300.0,251.0,72.43,80.88,79.39,87.5,45.53,15.69,146211143.28,270646501.96,42574.0
serbia04_27,concentration2_cluster_9_group_none,300.0,251.0,71.89,80.88,79.24,87.5,40.62,15.69,120512304.09,260648008.85,42349.0
india10_17,distributed,300.0,247.0,68.05,79.76,78.74,66.67,34.52,6.0,143259003.47,441323686.2,43664.0
india10_17,concentration2_cluster_9_group_none,300.0,247.0,68.05,79.76,78.74,25.0,35.09,8.0,92683815.43,1076934715.88,43327.0
myanmar13_12,distributed,300.0,228.0,63.31,81.14,78.55,75.0,43.39,8.16,56140196.55,266494170.73,42324.0
myanmar13_12,concentration2_cluster_9_group_none,300.0,228.0,61.94,80.26,78.33,33.33,44.13,6.12,54845353.86,1060831643.51,42601.0
austria13_27,distributed,300.0,188.0,61.57,83.51,81.28,100.0,50.86,14.29,124744446.45,370411058.83,28386.0
austria13_27,concentration2_cluster_9_group_none,300.0,188.0,66.3,85.64,82.25,100.0,42.56,22.86,82980223.93,235556341.88,26550.0
indonesia80_21,distributed,300.0,344.0,99.08,80.23,79.51,60.0,51.62,7.46,131336509.18,473933417.02,58535.0
indonesia80_21,concentration2_cluster_9_group_none,300.0,344.0,99.41,80.23,79.58,63.64,54.39,16.42,53836213.71,254451889.03,55730.0
philippines30_26,distributed,300.0,290.0,89.16,81.03,80.62,20.0,56.51,9.43,139224423.98,1312875850.6,45501.0
philippines30_26,concentration2_cluster_9_group_none,300.0,290.0,93.91,82.76,81.23,87.5,55.24,15.09,84778429.24,380487922.65,43506.0
canada34_3,distributed,300.0,279.0,73.2,79.93,77.72,50.0,66.86,15.63,165989431.85,819851679.03,52974.0
canada34_3,concentration2_cluster_9_group_none,300.0,279.0,74.08,79.93,77.96,75.0,61.15,18.75,136347254.1,530706701.0,52738.0
india06_1,distributed,300.0,235.0,87.95,85.11,83.57,81.82,75.04,26.83,64716625.54,367905057.88,31383.0
india06_1,concentration2_cluster_9_group_none,300.0,235.0,89.92,85.53,83.91,75.0,76.46,29.27,59913162.61,406594147.2,31838.0
italy36_29,concentration2_cluster_9_group_none,300.0,281.0,143.3,89.68,88.71,62.5,80.8,51.61,53468885.11,404364849.12,20478.0
italy36_29,distributed,300.0,281.0,145.18,90.39,88.81,58.33,86.89,38.71,76071520.5,662381857.46,22651.0
spain07_15,distributed,300.0,364.0,131.92,84.07,83.17,55.56,61.28,15.25,114112992.62,473978265.72,49862.0
spain07_15,concentration2_cluster_9_group_none,300.0,364.0,129.88,83.79,82.93,92.31,57.09,22.03,68762698.74,315961623.24,47872.0
croatia07_12,distributed,300.0,221.0,60.94,79.19,78.9,0.0,35.36,2.27,375919685.57,724461366.79,38977.0
croatia07_12,concentration2_cluster_9_group_none,300.0,221.0,60.94,79.19,78.9,0.0,34.82,2.27,425064634.62,1195947072.79,38815.0
myanmar14_24,distributed,300.0,241.0,61.56,79.25,77.35,100.0,33.16,2.0,125346631.3,772798216.76,43993.0
myanmar14_24,concentration2_cluster_9_group_none,300.0,241.0,60.21,78.84,77.02,0.0,30.93,0.0,0.0,0.0,44750.0
myanmar03_19,distributed,300.0,240.0,95.08,85.42,84.63,50.0,22.55,16.67,47706646.48,501266484.88,29757.0
myanmar03_19,concentration2_cluster_9_group_none,300.0,240.0,95.08,85.42,84.63,33.33,26.14,8.33,107275450.06,1857830356.94,31272.0
myanmar12_27,distributed,300.0,226.0,72.13,82.74,80.95,66.67,26.03,6.82,56422107.72,308589013.46,38129.0
myanmar12_27,concentration2_cluster_9_group_none,300.0,226.0,70.64,81.86,80.75,0.0,24.59,0.0,0.0,0.0,39380.0
germany08_26,distributed,300.0,269.0,91.03,83.64,81.9,66.67,72.51,23.08,105419909.09,472699859.45,40360.0
germany08_26,concentration2_cluster_9_group_none,300.0,269.0,90.64,84.39,81.64,68.75,77.04,30.77,75873424.29,338638130.14,38841.0
germany17_20,distributed,300.0,311.0,59.14,73.95,72.84,80.0,37.52,6.33,267350463.44,467505633.49,69176.0
germany17_20,concentration2_cluster_9_group_none,300.0,311.0,59.43,74.28,72.85,55.56,37.9,11.39,146785350.89,421957151.94,66421.0
romania06_18,distributed,300.0,234.0,122.62,91.03,88.96,63.16,92.58,63.33,46252820.78,483488871.36,17753.0
romania06_18,concentration2_cluster_9_group_none,300.0,234.0,119.0,90.17,88.54,53.33,74.12,50.0,54462351.01,755384536.09,19092.0
philippines20_1,distributed,300.0,324.0,99.16,82.1,80.27,75.0,49.3,19.05,49847569.04,176942584.47,51723.0
philippines20_1,concentration2_cluster_9_group_none,300.0,324.0,104.76,83.33,81.06,90.91,45.86,17.46,47396617.04,155034868.35,50689.0
philippines22_6,distributed,300.0,329.0,66.43,74.47,73.9,100.0,24.18,2.38,243200461.79,411890448.67,74287.0
philippines22_6,concentration2_cluster_9_group_none,300.0,329.0,66.43,74.47,73.9,100.0,23.83,2.38,253788969.94,487143852.31,74230.0
philippines34_18,distributed,300.0,346.0,102.3,80.92,79.86,44.44,43.09,12.68,99211445.91,609093933.05,59963.0
philippines34_18,concentration2_cluster_9_group_none,300.0,346.0,106.78,82.66,80.3,92.31,46.57,18.31,56687242.93,256891287.98,57880.0
austria37_21,distributed,300.0,334.0,126.59,86.23,83.56,87.5,86.29,29.09,79594504.95,401205832.54,41262.0
austria37_21,concentration2_cluster_9_group_none,300.0,334.0,131.74,86.83,84.22,72.73,90.94,40.0,63689028.15,383424186.92,38211.0
america52_6,concentration2_cluster_9_group_none,300.0,375.0,124.38,82.93,81.67,81.82,50.32,16.42,125492335.38,467700162.36,55040.0
america52_6,distributed,300.0,375.0,124.44,82.93,81.68,50.0,52.66,17.91,117855739.23,635260073.22,54790.0
argeria07_9,concentration2_cluster_9_group_none,300.0,182.0,81.37,87.91,86.48,87.5,70.27,29.63,51155351.62,372495086.7,19897.0
argeria07_9,distributed,300.0,182.0,81.42,88.46,86.36,60.0,81.52,37.04,60378887.6,463179295.83,20012.0
mongolia05_16,distributed,300.0,250.0,146.11,92.4,90.84,81.82,94.1,45.83,81129134.8,495767262.32,16054.0
mongolia05_16,concentration2_cluster_9_group_none,300.0,250.0,151.45,93.6,91.3,80.0,92.92,62.5,58607831.55,482519547.35,13422.0
sapporo_19,distributed,300.0,253.0,75.3,81.42,79.87,60.0,36.31,10.0,91351734.52,433172412.67,42639.0
sapporo_19,concentration2_cluster_9_group_none,300.0,253.0,75.09,81.42,79.82,100.0,34.45,8.0,96861942.92,289994554.39,42310.0
philippines20_16,distributed,300.0,324.0,75.89,77.78,76.0,100.0,54.59,11.54,76871364.33,216859433.68,65598.0
philippines20_16,concentration2_cluster_9_group_none,300.0,324.0,79.76,78.7,76.75,76.47,52.94,21.79,36119417.71,183912078.74,62881.0
philippines34_16,distributed,300.0,346.0,85.3,78.03,76.96,41.67,47.81,15.58,46087477.78,431156495.12,63620.0
philippines34_16,concentration2_cluster_9_group_none,300.0,346.0,85.84,78.32,77.01,61.54,45.77,16.88,48980010.73,241933386.58,63052.0
china10_7,distributed,300.0,242.0,128.99,90.91,89.32,76.92,83.33,46.43,57481128.02,467398593.83,19776.0
china10_7,concentration2_cluster_9_group_none,300.0,242.0,140.39,93.39,90.48,83.33,86.32,42.86,56519285.15,395767548.86,18883.0
philippines30_7,distributed,300.0,290.0,91.16,81.72,80.89,63.64,59.52,20.0,62817456.94,323871711.36,44555.0
philippines30_7,concentration2_cluster_9_group_none,300.0,290.0,89.7,81.38,80.65,70.0,64.56,18.18,46609255.81,314932069.46,45072.0
peru17_28,distributed,300.0,334.0,225.04,94.31,93.27,53.85,89.87,54.17,62075295.49,977419278.45,16490.0
peru17_28,concentration2_cluster_9_group_none,300.0,334.0,228.52,94.91,93.45,90.91,90.79,45.83,69929556.06,767040704.01,16864.0
myanmar13_17,distributed,300.0,228.0,63.67,79.82,78.99,25.0,32.28,8.89,53281103.17,443964829.18,38465.0
myanmar13_17,concentration2_cluster_9_group_none,300.0,228.0,63.67,79.82,78.99,33.33,34.68,6.67,67832994.5,570717728.01,39264.0
new-zealand20_18,distributed,300.0,330.0,208.42,93.64,92.12,87.5,73.04,29.63,108884344.47,551415171.99,19498.0
new-zealand20_18,concentration2_cluster_9_group_none,300.0,330.0,210.85,93.94,92.29,90.0,72.99,37.04,81877266.92,524818229.74,18815.0
myanmar12_14,distributed,300.0,226.0,58.22,78.32,77.76,50.0,31.47,8.16,74284264.93,301369305.49,41661.0
myanmar12_14,concentration2_cluster_9_group_none,300.0,226.0,58.22,78.32,77.76,66.67,35.53,6.12,76000372.21,408559974.44,42121.0
america20_2,distributed,300.0,323.0,86.44,79.26,78.29,66.67,27.43,4.29,258607861.55,1099068029.35,61405.0
america20_2,concentration2_cluster_9_group_none,300.0,323.0,88.97,79.88,78.71,100.0,25.32,5.71,222763080.03,766850330.6,61098.0
bulgaria05_14,distributed,300.0,180.0,41.5,77.22,75.82,83.33,38.1,15.0,77441863.89,187386045.6,32173.0
bulgaria05_14,concentration2_cluster_9_group_none,300.0,180.0,41.5,77.22,75.82,83.33,40.25,15.0,93821037.24,228562265.73,32116.0
serbia04_16,distributed,300.0,251.0,78.58,81.27,80.92,75.0,54.13,8.89,174167695.49,529413784.3,38348.0
serbia04_16,concentration2_cluster_9_group_none,300.0,251.0,79.13,81.67,80.96,100.0,51.12,13.33,90087000.98,345996240.39,37224.0
serbia02_15,distributed,300.0,240.0,95.11,85.0,84.74,50.0,34.08,5.56,130235508.02,821338505.36,31606.0
serbia02_15,concentration2_cluster_9_group_none,300.0,240.0,95.11,85.0,84.74,50.0,36.58,5.56,164021375.05,1161756963.54,31462.0
argentina10_24,distributed,300.0,336.0,91.1,79.46,78.5,50.0,37.08,5.56,360064682.96,777096182.48,62459.0
argentina10_24,concentration2_cluster_9_group_none,300.0,336.0,90.57,79.46,78.38,42.86,37.37,9.72,179813069.4,1191278391.8,61262.0
ibaragi_10,distributed,300.0,258.0,72.51,79.46,79.21,0.0,41.24,5.66,114242085.75,0.0,46277.0
ibaragi_10,concentration2_cluster_9_group_none,300.0,258.0,72.51,79.46,79.21,50.0,44.96,7.55,73207185.85,737192007.68,46009.0
philippines20_25,distributed,300.0,324.0,92.0,80.86,79.07,78.57,60.44,20.29,54134867.14,195638916.25,54913.0
philippines20_25,concentration2_cluster_9_group_none,300.0,324.0,91.77,80.56,79.1,55.56,57.37,26.09,39958787.58,283696817.59,55002.0
hungary01_25,distributed,300.0,241.0,103.72,86.72,85.99,75.0,72.76,11.76,138264626.8,910422127.48,28944.0
hungary01_25,concentration2_cluster_9_group_none,300.0,241.0,100.92,85.89,85.63,80.0,62.57,14.71,147508919.48,493386008.85,28574.0
italy54_11,distributed,300.0,336.0,103.13,82.44,80.24,100.0,59.33,10.29,192048405.29,575016211.75,56935.0
italy54_11,concentration2_cluster_9_group_none,300.0,336.0,99.3,81.25,79.77,25.0,62.91,17.65,108740237.96,1134894686.12,56612.0
netherlands04_4,distributed,300.0,342.0,83.79,78.36,76.75,80.0,49.85,19.74,90668294.92,252768169.6,62470.0
netherlands04_4,concentration2_cluster_9_group_none,300.0,342.0,83.61,78.36,76.7,62.5,48.68,21.05,78707869.28,281661747.71,62325.0
canada33_29,distributed,300.0,237.0,81.39,83.97,82.12,100.0,50.78,9.52,275188121.81,487748967.13,36014.0
canada33_29,concentration2_cluster_9_group_none,300.0,237.0,80.32,83.54,81.95,100.0,47.08,9.52,157678688.62,587016035.72,35753.0
